,aid,view,danmaku,reply,favorite,coin,share
5417,8760,27285,721,87,102,3,13
5418,8756,977,15,6,2,0,0
5419,8754,7656,231,17,190,30,3
5420,8758,3365,26,15,235,3,12
5421,8759,1977,12,7,19,0,0
5422,8755,5202,786,18,19,1,1
5423,8761,90,71,8,41,0,1
5424,8766,4783,186,29,3,0,0
5425,8762,17958,634,36,428,28,5
5426,8767,2583,253,13,5,1,0
5427,8768,1567,61,15,14,3,0
5428,8772,-1,338,10,70,0,4
5429,8771,2965,98,9,6,1,3
5430,8770,2461,321,6,4,0,0
5431,8779,2823,152,17,1,0,0
5432,8777,16049,2135,28,86,12,4
5433,8780,2047,10,8,4,0,0
5434,8784,315,101,8,4,0,0
5435,8786,1676,139,10,7,1,0
5436,8788,475,11,5,1,1,0
5437,8787,9608,671,35,45,4,0
5438,8790,512,10,1,2,1,0
5439,8789,1926,52,14,8,1,0
5440,8791,18946,425,36,57,3,6
5441,8792,1190,13,3,9,0,1
5442,8794,2325,67,8,10,0,0
5443,8796,834,136,9,10,0,0
5444,8795,3870,389,28,52,3,0
5445,8793,2017,76,7,4,0,0
5446,8801,74,169,14,3,0,0
5447,8798,2593,165,16,11,0,0
5448,8802,2669,101,15,12,0,0
5449,8800,3067,180,11,7,1,1
5450,8805,175498,4772,618,4888,617,94
5451,8807,25966,3132,45,114,5,1
5452,8808,1047,43,4,9,1,0
5453,8811,-1,422,92,114,2,0
5454,8809,424,15,3,3,0,0
5455,8813,1457,131,5,5,0,0
5456,8814,4398,84,23,47,4,0
5457,8816,587,21,2,4,0,0
5458,8818,2108,405,13,17,1,0
5459,8819,6445,571,48,165,10,0
5460,8817,5070,184,43,122,7,1
5461,8821,-1,22,18,3,1,0
5462,8824,-1,594,43,53,0,1
5463,8820,59,131,9,10,0,1
5464,8823,3130,20,65,5,1,0
5465,8825,5841,139,23,30,3,1
5466,8832,141532,695,42,60,29,8
5467,8822,2179,41,4,3,0,0
5468,8827,3784,100,21,3,1,0
5469,8830,73083,1411,242,816,43,19
5470,8831,8800,644,13,12,5,0
5471,8836,10075,379,33,135,13,8
5472,8841,3837,329,12,8,2,0
5473,8844,1720,50,11,1,0,0
5474,8847,2684,12,7,1,0,0
5475,8846,13323,513,54,250,12,3
5476,8849,9971,177,40,40,3,0
5477,8848,38391,353,250,821,41,74
5478,8853,1080,15,10,4,0,0
5479,8852,5426,542,9,50,2,1
5480,8850,3536,103,24,138,6,5
5481,8855,3897,443,22,9,0,2
5482,8857,7364,503,26,34,2,0
5483,8859,106830,2837,385,1224,72,22
5484,8862,108,458,19,2,0,1
5485,8860,7613,1007,20,26,0,0
5486,8866,1914,14,7,4,0,0
5487,8863,25878,770,92,710,40,18
5488,8867,6563,272,38,56,6,1
5489,8865,5677,458,18,12,2,0
5490,8869,3431,100,19,6,0,1
5491,8876,515,9,1,5,0,0
5492,8872,1663,3,5,2,1,1
5493,8883,909,114,9,17,1,0
5494,8880,26962,52,28,49,3,1
5495,8886,74,37,14,13,1,0
5496,8885,2748,48,6,14,0,0
5497,8888,23363,205,132,216,13,6
5498,8895,2339,100,26,16,0,0
5499,8890,588,8,9,3,0,0
5500,8887,1795,208,15,25,1,0
5501,8892,1093,27,15,25,2,0
5502,8897,3914,158,9,5,0,0
5503,8894,3338,80,16,35,5,2
5504,8893,595,6,1,2,0,0
5505,8901,977,23,2,3,0,0
5506,8899,2607,177,11,3,0,1
5507,8900,4156,58,11,67,7,2
5508,8903,1815,75,5,4,0,0
5509,8906,7005,104,10,77,3,1
5510,8908,222868,7301,392,846,41,15
5511,8910,4341,93,9,32,0,1
5512,8909,14829,283,58,105,3,6
5513,8912,114392,30970,206,175,31,2
5514,8913,4521,32,21,22,0,0
5515,8917,2727,38,3,8,0,0
5516,8915,822,191,10,14,0,0
5517,8914,1052,68,8,4,0,0
5518,8919,1381,25,12,9,0,1
5519,8918,1807,39,6,5,0,1
5520,8921,887,61,10,1,0,0
5521,8922,574,14,4,9,1,0
5522,8923,8767,202,22,9,1,1
5523,8927,4787,97,15,59,7,7
5524,8924,37242,945,111,884,46,24
5525,8929,38172,2077,87,647,21,5
5526,8928,6101,814,33,139,7,3
5527,8926,1110,98,15,1,0,1
5528,8932,87581,4931,61,411,62,53
5529,8936,4456,112,9,101,0,1
5530,8934,4784,218,18,6,0,0
5531,8935,3714,135,25,6,0,1
5532,8942,1610,38,10,2,0,0
5533,8941,1042,653,5,10,1,0
5534,8948,-1,268,48,37,1,1
5535,8947,1230,0,8,3,0,1
5536,8943,2187,40,9,8,0,2
5537,8945,2498,210,18,8,0,0
5538,8951,2271,63,8,1,0,0
5539,8946,3716,529,26,52,4,2
5540,8953,1258,35,5,4,0,0
5541,8950,1488,77,21,6,0,1
5542,8949,2362,161,9,16,0,1
5543,8954,12093,219,15,16,0,0
5544,8956,10129,674,28,73,0,0
5545,8957,153,119,5,1,0,0
5546,8960,392,6,3,1,0,0
5547,8963,2906,65,23,43,3,4
5548,8965,7793,155,39,15,0,0
5549,8967,22794,1065,89,188,11,1
5550,8968,1171,531,7,4,0,0
5551,8971,3107,72,14,5,0,0
5552,8974,2191,153,12,5,0,0
5553,8975,24384,480,7,81,0,0
5554,8973,1683,24,2,9,0,1
5555,8980,3773,205,13,16,1,0
5556,8979,1109,58,12,7,0,0
5557,8977,2538,511,12,5,0,1
5558,8978,20210,439,44,206,1,0
5559,8982,1258,19,1,15,0,1
5560,8984,13843,1517,31,43,0,0
5561,8983,3052,313,11,9,1,3
5562,8991,1946,76,5,3,0,0
5563,8985,33,25,6,3,0,0
5564,8987,1109,5,1,4,0,0
5565,8993,7844,205,14,51,1,3
5566,8994,2177,159,40,25,0,0
5567,8992,71844,4333,201,755,72,30
5568,8995,6211,728,21,14,0,6
5569,8996,1573,35,5,0,0,0
5570,8989,3159,317,28,8,0,0
5571,8997,2130,113,9,11,0,0
5572,8998,2269,37,17,23,4,1
5573,8999,4632,65,8,11,2,0
5574,9005,12070,961,59,84,0,11
5575,9002,3203,83,19,113,5,7
5576,9004,3841,379,21,36,0,0
5577,9007,134,21,7,4,0,0
5578,9009,3446,498,4,12,0,0
5579,9010,2612,120,6,6,0,1
5580,9013,550,11,6,6,0,0
5581,9012,4287,438,14,30,3,3
5582,9016,1408,108,5,7,0,0
5583,9017,1559,28,17,5,0,0
5584,9022,2225,162,16,8,0,2
5585,9018,10780,390,31,93,4,1
5586,9021,1920,207,14,6,0,0
5587,9024,5747,244,20,18,0,0
5588,9025,56906,932,299,943,53,123
5589,9026,26843,2358,62,58,1,0
5590,9028,2129,108,6,9,0,1
5591,9029,3662,40,8,11,0,0
5592,9031,2973,133,24,18,1,1
5593,9030,1828,29,9,11,0,0
5594,9032,3243,82,21,12,0,0
5595,9036,2797,40,7,11,1,1
5596,9034,5381,98,12,50,0,0
5597,9037,2098,510,10,5,0,0
5598,9035,111,132,19,14,0,0
5599,9040,5897,90,12,29,0,0
5600,9042,7084,1084,24,35,1,0
5601,9043,1975,215,14,5,0,0
5602,9044,1823,11,3,6,0,0
5603,9051,17155,713,10,15,5,1
5604,9053,2792,248,26,9,0,0
5605,9054,1196,51,3,3,0,0
5606,9050,21764,695,41,91,3,2
5607,9057,15386,1627,50,99,7,3
5608,9060,13788,849,68,208,8,1
5609,9055,1023,89,6,1,0,0
5610,9063,9697,195,27,163,11,3
5611,9061,1320,52,5,2,0,0
5612,9066,6132,101,41,52,2,0
5613,9062,122,98,12,2,0,0
5614,9068,2957,166,27,25,1,1
5615,9069,24328,1071,149,461,11,12
5616,9070,994,22,8,11,0,1
5617,9072,3313,758,10,8,0,1
5618,9074,1090,119,18,4,1,1
5619,9077,965,58,6,24,2,1
5620,9076,8676,435,43,183,7,3
5621,9078,818,13,2,1,0,0
5622,9079,9056,598,13,122,4,7
5623,9089,7860,273,35,19,0,0
5624,9086,1393,599,11,7,0,1
5625,9088,796,9,12,11,0,1
5626,9092,2276,82,9,1,0,0
5627,9096,1092,243,18,149,2,1
5628,9094,11014,268,21,85,1,6
5629,9100,2125,68,7,24,2,1
5630,9097,2506,307,16,23,0,0
5631,9105,16567,144,11,7,2,0
5632,9102,1950,83,4,19,1,1
5633,9104,7425,591,21,40,0,0
5634,9103,743,9,1,3,0,0
5635,9106,3388,71,28,35,3,0
5636,9110,2201,87,6,4,0,0
5637,9109,56364,2931,41,27,29,3
5638,9113,3851,267,27,3,0,0
5639,9118,87054,2301,678,1649,253,32
5640,9111,3927,426,21,16,1,0
5641,9119,3633,97,9,23,0,0
5642,9124,2147,731,12,8,0,0
5643,9116,5787,634,46,134,5,0
5644,9122,-1,100,12,12,3,0
5645,9117,2342,51,8,5,0,0
5646,9127,-1,56,12,6,2,0
5647,9126,2476,101,5,5,1,2
5648,9130,1318,77,10,1,0,0
5649,9131,2635,289,16,5,0,0
5650,9133,2647,29,8,8,0,0
5651,9139,584,34,3,1,0,1
5652,9134,2168,59,8,6,1,0
5653,9137,2111,212,16,10,0,0
5654,9136,489,7,7,9,0,0
5655,9141,1908,12,4,2,0,0
5656,9144,33,416,12,11,0,0
5657,9143,6229,106,55,35,0,0
5658,9147,-1,148,39,27,0,0
5659,9150,2731,561,22,1,0,1
5660,9151,13450,585,70,200,3,0
5661,9152,10513,105,45,54,3,12
5662,9154,2459,10,5,1,0,0
5663,9153,1973,20,15,2,1,0
5664,9158,5287,277,18,23,5,0
5665,9155,22009,849,27,17,7,0
5666,9157,2315,230,15,25,2,1
5667,9160,3126,166,3,5,0,3
5668,9159,395,6,3,6,0,1
5669,9165,2048,57,5,1,0,0
5670,9167,472,4,0,3,0,1
5671,9166,1513,85,21,2,0,0
5672,9170,2079,76,17,27,5,2
5673,9171,1019,102,1,4,0,1
5674,9172,1785,92,4,5,0,0
5675,9175,2073,123,9,21,1,1
5676,9180,955,363,8,7,1,0
5677,9181,3882,466,13,8,0,1
5678,9178,5258,140,18,33,0,2
5679,9186,11462,116,36,158,3,0
5680,9183,71246,2710,51,148,1,2
5681,9182,3212,428,19,8,0,0
5682,9185,381,6,1,4,0,0
5683,9189,1089,38,6,16,0,1
5684,9188,20845,3462,30,433,24,42
5685,9192,761,8,0,3,0,0
5686,9195,4483,86,7,3,0,0
5687,9197,3010,258,16,26,6,4
5688,9187,3471,38,4,34,0,9
5689,9204,23,9,1,1,0,0
5690,9199,492,7,3,6,0,0
5691,9203,510,45,5,4,0,1
5692,9207,3229,901,12,7,0,0
5693,9206,2732,141,32,38,0,2
5694,9212,1883,28,8,7,1,0
5695,9211,2452,54,14,4,0,1
5696,9213,6444,59,4,9,1,2
5697,9214,1050,110,5,4,0,0
5698,9217,5876,462,44,47,0,1
5699,9219,1015,210,7,2,0,0
5700,9220,844,15,4,3,0,0
5701,9222,1123,90,3,2,0,0
5702,9227,9829,1181,65,186,18,7
5703,9230,1207,120,6,2,0,1
5704,9232,8323,138,36,162,8,0
5705,9233,28,96,10,19,0,1
5706,9231,6737,2048,22,115,4,7
5707,9229,4381,171,10,25,2,1
5708,9234,13185,295,20,186,9,6
5709,9228,3321,1269,19,23,3,1
5710,9235,1432,64,8,28,0,1
5711,9237,3212,118,11,67,4,1
5712,9239,1371,332,14,11,1,0
5713,9242,981,34,3,4,0,0
5714,9240,3247,80,15,42,4,3
5715,9244,5789,151,23,24,0,2
5716,9241,555,99,9,9,0,0
5717,9248,454,10,0,1,0,1
5718,9251,7665,391,20,66,0,1
5719,9250,62979,382,80,664,76,93
5720,9249,2906,147,24,19,1,2
5721,9254,721,27,4,5,0,0
5722,9253,755,17,4,4,0,0
5723,9257,11,12,14,6,0,0
5724,9256,389,4,3,6,0,1
5725,9255,3958,358,27,2,0,0
5726,9261,2358,59,10,5,0,0
5727,9264,3177,50,6,38,1,2
5728,9258,17920,57,9,125,2,5
5729,9259,5216,20,5,45,0,0
5730,9266,3012,157,13,40,0,4
5731,9263,618,7,5,6,0,0
5732,9267,5577,339,16,232,24,6
5733,9268,1262,29,5,5,0,0
5734,9269,645,8,2,11,0,0
5735,9270,811,7,2,8,0,0
5736,9275,1016,34,7,16,0,0
5737,9279,728,11,6,10,1,0
5738,9280,58024,1389,160,1154,94,48
5739,9284,719,22,3,3,0,0
5740,9282,3680,106,20,5,0,0
5741,9285,587,10,1,1,0,0
5742,9288,36,27,4,11,0,0
5743,9289,3101,207,10,12,1,1
5744,9292,3063,823,17,21,1,0
5745,9291,6132,86,42,30,1,1
5746,9290,5273,539,18,53,1,2
5747,9294,14796,509,6,76,1,0
5748,9298,4422,103,25,74,6,1
5749,9297,328943,28979,2275,2961,1457,448
5750,9296,2244,118,18,11,0,1
5751,9302,3826,116,15,152,6,4
5752,9308,1599,41,6,13,1,0
5753,9306,1299,28,5,15,1,0
5754,9300,4902,444,18,4,0,0
5755,9309,4241,26,18,91,4,4
5756,9307,18342,339,13,180,12,12
5757,9315,1236,30,8,2,0,0
5758,9312,5825,369,30,26,0,2
5759,9316,5128,932,15,11,1,1
5760,9314,66,242,8,9,1,0
5761,9322,4057,307,43,12,1,0
5762,9323,1793,372,9,1,0,0
5763,9327,3592,386,8,2,0,1
5764,9320,621,61,5,2,0,0
5765,9326,17225,624,52,35,1,0
5766,9324,-1,18,6,10,0,0
5767,9321,583,30,4,2,0,0
5768,9328,11209,400,34,78,8,8
5769,9318,49704,1795,120,185,41,14
5770,9329,9804,292,9,13,0,1
5771,9330,14869,329,74,226,19,12
5772,9331,2102,69,15,32,1,2
5773,9333,1603,53,3,4,0,0
5774,9335,1251,44,10,6,0,1
5775,9337,1324,75,4,2,0,0
5776,9339,1602,54,4,1,1,1
5777,9338,1027,809,44,368,19,19
5778,9341,1556,52,18,8,0,0
5779,9344,4368,90,9,13,2,0
5780,9342,1562,97,9,5,0,0
5781,9346,3042,48,11,8,0,1
5782,9349,58635,2213,47,252,29,16
5783,9351,628,19,8,8,0,1
5784,9350,500,12,4,4,0,0
5785,9353,1547,45,2,2,0,0
5786,9355,1043,25,6,9,0,0
5787,9354,2374,23,2,1,0,0
5788,9352,1073,26,4,20,0,0
5789,9357,5040,148,10,9,0,0
5790,9360,1100,68,6,4,0,0
5791,9368,1861,266,6,36,1,19
5792,9370,6222,92,7,27,5,3
5793,9366,9112,44,8,14,0,2
5794,8412,1484,199,11,6,1,0
5795,9367,5860,507,16,22,3,2
5796,9372,4780,204,37,42,0,0
5797,9369,1257,118,34,7,3,0
5798,9376,2625,47,6,3,0,0
5799,9374,10258,311,53,238,23,1
5800,9382,4004,304,32,102,16,0
5801,9381,686,140,4,4,0,1
5802,9380,1021,47,8,3,0,0
5803,9383,14091,1551,75,165,6,11
5804,9386,621,25,1,3,0,0
5805,9388,24528,825,116,610,33,1
5806,9391,3710,185,14,23,0,0
5807,9395,1966,197,23,4,0,0
5808,9398,1779,69,11,11,1,0
5809,9399,3216,894,9,19,2,0
5810,9385,21624,2082,20,7,2,1
5811,9397,5665,201,12,1,0,0
5812,9405,8185,1085,12,4,0,0
5813,9403,3193,67,10,5,0,0
5814,9402,2823,161,25,83,5,1
5815,9401,4212,343,15,7,0,0
5816,9406,1651,110,2,8,0,1
5817,9410,2199,171,14,33,1,2
5818,9407,35526,1004,377,561,2,2
5819,9412,1191,35,7,4,0,0
5820,9408,4519,831,19,30,0,0
5821,9411,56041,2279,89,162,32,7
5822,9418,3421,251,29,37,3,0
5823,9416,6400,98,22,33,3,0
5824,9417,8101,300,42,78,1,1
5825,9419,4063,573,9,17,3,2
5826,9424,1317,12,2,3,0,0
5827,9425,22,84,6,2,0,0
5828,9423,851,42,9,12,0,0
5829,9422,1489,77,11,8,0,0
5830,9435,-1,62,15,35,1,0
5831,9428,2806,21,19,5,0,0
5832,9431,3942,142,6,23,0,0
5833,9434,1564,81,5,3,0,0
5834,9426,32431,4030,148,712,18,3
5835,9436,7985,456,6,6,1,1
5836,9429,3057,608,16,9,0,0
5837,9438,1416,27,8,11,2,1
5838,9432,3961,336,10,6,0,0
5839,9433,22445,858,40,71,7,3
5840,9444,24432,616,25,196,3,5
5841,9443,3134,191,35,11,0,0
5842,9445,2853,441,8,4,0,0
5843,9448,44880,340,44,48,22,4
5844,9449,222345,29670,149,1218,149,32
5845,9452,-1,615,43,97,2,6
5846,9451,2379,79,6,6,0,0
5847,9457,1808,100,4,2,0,0
5848,9463,4438,94,20,36,1,1
5849,9466,1579,52,11,50,1,0
5850,9462,3345,222,21,17,0,0
5851,9464,4126,145,21,36,1,0
5852,9467,18867,580,52,249,7,18
5853,9469,2457,120,7,8,0,0
5854,9468,4752,151,16,31,1,0
5855,9465,2420,163,38,2,0,0
5856,9456,10634,167,24,57,0,2
5857,9470,923,13,7,12,2,0
5858,9473,3170,392,16,19,3,2
5859,9474,1167,40,5,4,1,0
5860,9471,583,6,5,3,0,0
5861,9476,3205,212,13,17,0,0
5862,9477,50,56,11,4,0,0
5863,9475,4664,129,23,27,2,2
5864,9479,98736,1369,79,98,20,0
5865,9482,282,10,1,2,0,0
5866,9472,1395,553,6,11,0,1
5867,9480,715,0,2,1,0,0
5868,9486,1830,32,3,1,0,0
5869,9485,4636,63,33,21,0,0
5870,9488,5666,299,19,31,3,2
5871,9489,3065,299,13,1,0,0
5872,9487,2250,32,7,9,0,1
5873,9496,2004,80,11,11,0,0
5874,9491,2725,66,11,10,2,0
5875,9493,1000,113,6,6,0,1
5876,9490,8352,520,16,46,6,0
5877,9499,3607,58,9,3,0,1
5878,9501,5116,193,40,128,8,0
5879,9497,19747,1117,127,912,41,15
5880,9502,1409,53,17,4,0,1
5881,9498,1128,25,10,12,0,0
5882,9495,2919,122,9,14,2,0
5883,9505,4186,91,15,39,4,4
5884,9506,10497,720,24,23,0,1
5885,9508,7,120,6,5,0,0
5886,9510,962,240,3,1,0,0
5887,9513,2899,29,14,22,1,0
5888,9512,15408,1016,144,95,1,0
5889,9518,3646,69,12,14,2,0
5890,9521,1103,38,1,5,0,1
5891,9529,10289,206,20,56,1,1
5892,9527,7340,116,45,30,1,3
5893,9524,4129,356,9,12,2,0
5894,9528,1683,85,3,5,0,0
5895,9531,28,29,6,10,1,0
5896,9522,4308,136,9,2,0,0
5897,9526,2882,132,5,14,0,2
5898,9535,4292,241,43,57,1,1
5899,9536,814,78,5,4,0,1
5900,9534,8004,118,13,224,6,12
5901,9538,981,41,8,3,0,0
5902,9537,6877,761,46,19,1,0
5903,9532,2224,64,5,11,0,0
5904,9542,1878,44,6,0,0,1
5905,9540,-1,75,14,4,0,0
5906,9541,6113,144,12,22,0,2
5907,9544,1191,20,5,1,0,0
5908,9553,1380,140,7,4,0,0
5909,9549,18022,1072,36,396,17,9
5910,9548,839,18,3,1,0,0
5911,9551,6624,306,15,8,1,2
5912,9552,8342,162,15,9,0,0
5913,9550,843,24,15,9,0,0
5914,9560,3408,209,24,3,0,0
5915,9556,3927,247,60,6,0,0
5916,9561,773,58,5,9,0,0
5917,9565,4275,146,13,52,2,3
5918,9563,64776,1207,417,1327,83,6
5919,9562,1177,3,8,4,2,0
5920,9567,12456,798,26,41,0,4
5921,9564,1221,32,6,9,0,0
5922,9570,13103,169,24,142,15,5
5923,9569,5,220,9,4,0,1
5924,9573,1227,109,6,5,0,0
5925,9578,1549,19,1,1,1,0
5926,9580,1307,83,7,14,1,2
5927,9577,1730,129,12,4,0,0
5928,9576,4534,184,14,22,1,0
5929,9582,1109,93,7,10,0,2
5930,9579,782,30,2,1,0,0
5931,9584,1421,41,4,15,0,0
5932,9586,3736,235,9,41,2,2
5933,9587,2111,66,11,36,3,1
5934,9585,2043,67,4,1,0,0
5935,9591,10376,348,66,57,4,1
5936,9593,336,191,22,43,2,1
5937,9589,2638,195,26,29,0,0
5938,9597,738,19,8,4,1,2
5939,9592,1484,60,6,8,0,0
5940,9602,11372,540,57,389,24,1
5941,9600,4661,116,20,14,1,0
5942,9606,2142,101,29,16,2,0
5943,9607,1452,100,5,12,0,0
5944,9609,2571,119,6,1,1,0
5945,9608,5174,355,16,29,0,4
5946,9614,843,201,1,1,0,0
5947,9613,4970,218,9,8,0,2
5948,9611,2639,152,16,15,0,1
5949,9620,778,30,4,1,0,0
5950,9615,20011,195,42,60,27,1
5951,9616,3821,134,21,3,0,0
5952,9618,3450,126,13,10,0,1
5953,9619,6834,100,19,24,0,0
5954,9621,1849,39,8,5,0,0
5955,9622,12994,1050,40,64,4,4
5956,9627,1246,68,6,26,1,0
5957,9628,3157,248,24,10,1,2
5958,9625,10484,84,23,40,4,1
5959,9623,57,49,17,8,1,0
5960,9626,11838,623,34,56,1,1
5961,9630,4266,94,6,10,0,0
5962,9637,4805,0,17,30,1,4
5963,9633,11344,274,34,14,0,1
5964,9640,10595,141,18,6,1,2
5965,9639,1030,14,4,3,0,0
5966,9641,42250,1070,80,144,2,1
5967,9646,1982,74,12,8,2,1
5968,9643,1683,34,4,10,0,0
5969,9642,1235,40,9,7,1,1
5970,9651,1078,386,65,405,46,16
5971,9649,1373,69,2,1,0,0
5972,9652,2104,60,7,3,0,0
5973,9654,44569,2720,580,2810,947,74
5974,9653,6225,111,23,12,0,0
5975,9659,11900,259,24,168,15,1
5976,9662,1549,612,4,11,2,0
5977,9660,3073,135,9,7,0,0
5978,9667,5768,279,17,22,1,1
5979,9670,10020,98,16,125,22,4
5980,9664,54706,2323,45,34,21,3
5981,9668,1254,29,4,4,0,0
5982,9673,1487,48,1,1,1,0
5983,9672,992,55,5,0,0,0
5984,9671,3186,30,7,14,0,1
5985,9680,3383,96,6,18,1,1
5986,9677,14049,2583,39,76,7,2
5987,9679,7141,242,4,32,1,5
5988,9678,96,82,4,5,0,0
5989,9681,1415,122,13,7,0,0
5990,9685,3686,112,8,27,1,1
5991,9687,10435,1994,22,53,8,7
5992,9688,2127,179,17,30,3,2
5993,9686,4262,162,17,31,0,1
5994,9690,24791,1462,97,484,86,172
5995,9689,4910,182,20,40,1,1
5996,9692,7207,152,18,51,10,6
5997,9691,1110,31,8,11,0,0
5998,9696,3920,224,34,9,0,0
5999,9697,-1,46,12,9,0,2
6000,9698,3103,162,13,7,0,0
6001,9700,11372,456,36,117,15,10
6002,9702,13263,3371,424,3546,154,33
6003,9701,4797,242,39,85,7,1
6004,9707,10124,836,66,137,0,0
6005,9709,2016,115,5,3,0,0
6006,9710,3857,338,37,34,1,0
6007,9712,30083,1713,67,202,15,11
6008,9720,2305,196,7,8,0,0
6009,9719,2468,365,6,8,0,1
6010,9722,-1,1040,44,142,8,2
6011,9723,19904,688,24,15,8,2
6012,9724,1155,19,2,12,0,0
6013,9726,2360,284,11,6,0,0
6014,9731,33,142,5,3,0,0
6015,9725,1326,64,4,1,0,0
6016,9728,11715,850,52,27,1,0
6017,9730,1935,178,7,1,0,0
6018,9732,3576,202,23,3,0,2
6019,9735,195441,21073,323,3525,98,15
6020,9733,4092,286,7,8,0,1
6021,9738,3715,206,10,37,0,0
6022,9740,666,117,0,5,0,0
6023,9744,1206,5,1,7,0,0
6024,9747,5545,615,28,111,11,2
6025,9745,7007,1263,19,15,0,6
6026,9743,1061,24,2,2,0,2
6027,9752,1206,273,7,7,0,1
6028,9748,3722,558,17,56,0,1
6029,9751,1511,166,6,1,0,1
6030,9756,-1,661,21,20,0,0
6031,9758,-1,451,9,1,0,0
6032,9761,1719,28,3,10,2,0
6033,9757,5220,187,18,21,1,0
6034,9764,1430,156,17,25,14,0
6035,9760,685,65,8,12,0,0
6036,9763,2011,1511,38,9,0,1
6037,9765,232006,17001,1020,5080,210,142
6038,9769,3384,133,16,6,0,0
6039,9771,37135,1088,78,114,5,13
6040,9770,813,87,5,1,0,0
6041,9773,1231,153,14,2,0,0
6042,9774,1331,139,8,5,2,1
6043,9776,7939,485,73,54,0,0
6044,9772,4007,108,13,12,1,0
6045,9778,17878,1254,8,17,2,1
6046,9777,1194,37,8,2,0,0
6047,9780,6635,168,32,65,0,0
6048,9781,1232,93,10,3,0,0
6049,9784,120,79,17,17,4,2
6050,9787,528,27,4,2,0,0
6051,9782,9506,110,14,107,5,1
6052,9786,787,6,4,4,0,0
6053,9785,55209,2642,50,89,4,9
6054,9788,6976,244,2,14,1,0
6055,9789,2264,171,7,3,0,0
6056,9792,857,31,1,3,0,0
6057,9791,1701,74,9,2,0,0
6058,9790,22092,549,104,188,15,5
6059,9794,910,16,4,8,0,1
6060,9793,4272,459,16,5,0,1
6061,9797,12044,512,29,223,19,40
6062,9801,673,5,6,20,2,2
6063,9798,7635,974,15,14,1,0
6064,9796,5325,151,24,40,0,2
6065,9802,4274,380,10,28,2,0
6066,9804,1739,131,6,1,1,0
6067,9809,2900,205,10,2,0,0
6068,9803,1637,25,4,24,2,1
6069,9806,431,18,10,7,0,1
6070,9808,577,17,5,4,0,0
6071,9805,600,15,5,5,1,1
6072,9812,3931,145,17,41,1,2
6073,9814,2517,165,30,55,2,0
6074,9817,9802,438,31,128,4,2
6075,9813,2296,17,3,21,5,5
6076,9816,17320,600,64,279,24,13
6077,9818,9181,727,28,29,0,0
6078,9819,2089,235,17,32,1,2
6079,9822,1374,119,12,16,0,0
6080,9823,1978,82,7,33,1,2
6081,9829,9302,337,37,106,8,1
6082,9833,1326,33,16,37,3,2
6083,9830,9841,415,23,17,0,1
6084,9834,6,201,4,3,0,0
6085,9831,3150,691,10,19,1,0
6086,9835,1574,32,3,11,4,1
6087,9838,3025,215,14,4,0,2
6088,9840,2505,61,8,6,0,0
6089,9842,2159,247,7,8,0,0
6090,9843,1105,31,5,3,0,0
6091,9837,935,11,4,1,0,1
6092,9841,3419,69,8,15,2,0
6093,9845,2469,92,5,7,0,1
6094,9847,496,6,2,1,0,0
6095,9848,4480,20,5,20,0,0
6096,9851,154,27,7,21,0,1
6097,9844,1252,47,10,13,2,1
6098,9849,1479,52,11,2,0,0
6099,9850,5019,71,4,52,2,2
6100,9855,6150,16,31,64,4,9
6101,9846,1399,51,10,9,0,0
6102,9853,5676,157,9,26,1,1
6103,9854,657,10,1,2,0,0
6104,9857,15741,1150,43,233,17,5
6105,9859,2465,297,12,5,1,0
6106,9858,38232,1263,130,730,54,26
6107,9865,940,34,4,3,0,0
6108,9867,4718,165,18,15,1,0
6109,9864,2172,109,9,8,0,0
6110,9869,345,23,3,2,1,0
6111,9872,9,6,1,2,0,0
6112,9868,9267,471,31,13,0,0
6113,9871,546,21,4,2,0,0
6114,9873,476,19,6,5,1,0
6115,9880,1224,65,10,3,1,0
6116,9875,984,63,3,5,0,1
6117,9876,4916,404,33,74,0,4
6118,9878,2316,104,16,23,0,0
6119,9881,-1,26,5,3,0,0
6120,9884,625,21,4,2,0,0
6121,9883,4699,233,10,31,1,4
6122,9887,4488,331,32,46,1,0
6123,9890,1146,28,6,21,1,2
6124,9899,3740,78,16,5,0,3
6125,9900,5821,500,62,14,1,2
6126,9901,810,117,13,1,0,1
6127,9904,1325,87,20,26,3,0
6128,9905,7315,250,50,190,22,7
6129,9903,2958,359,24,5,0,1
6130,9907,532,14,3,5,0,0
6131,9906,1315,19,8,15,0,2
6132,9908,8423,1644,36,12,2,1
6133,9912,1094,54,0,2,0,1
6134,9914,3374,290,7,71,6,2
6135,9910,776,71,3,16,1,0
6136,9913,1588,115,13,23,0,1
6137,9911,1247694,96329,1643,5972,1520,418
6138,9915,3908,532,22,16,1,0
6139,9916,1631,341,3,2,0,0
6140,9917,1382,81,6,9,0,1
6141,9922,384,7,2,2,0,1
6142,9923,404,12,6,5,0,0
6143,9920,8467,1286,35,11,1,0
6144,9925,2556,90,11,2,1,0
6145,9926,857,16,1,1,0,0
6146,9930,2486,185,11,12,0,1
6147,9932,4132,269,40,20,3,2
6148,9934,2824,142,7,5,3,0
6149,9931,7526,1500,42,26,1,0
6150,9928,2481,86,4,3,0,0
6151,9935,2613,198,8,17,0,0
6152,9933,4012,369,30,24,0,2
6153,9937,46695,4228,54,379,45,46
